frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
39242,1,1.284,0.94,-46.297,-14.649,14.649,58.644,12.347000000000001
39243,1,1.489,0.876,-41.998,-19.094,19.094,53.166,11.168
39244,1,1.588,0.872,-45.313,-15.615,15.615,62.111,16.797999999999995
39245,1,1.551,0.803,-43.307,-12.614,12.614,57.769,14.461999999999996
39246,1,1.572,0.723,-31.82,-11.69,11.69,49.422,17.601999999999997
39247,1,1.588,0.735,-34.933,-8.603,8.603,54.88,19.947000000000003
39248,1,1.563,0.59,-42.635,-13.713,13.713,59.13,16.495000000000005
39249,1,1.386,0.761,-79.535,-10.833,10.833,98.568,19.033
39250,1,1.065,0.747,-66.257,-7.324,7.324,87.869,21.611999999999995
39251,1,1.124,0.696,-61.505,-6.627,6.627,77.821,16.315999999999995
39252,1,1.049,0.889,-71.734,-7.754,7.754,88.576,16.842
39253,1,0.981,0.785,-79.145,-7.884,7.884,98.637,19.492000000000004
39254,1,1.031,0.796,-50.418,-10.85,10.85,68.227,17.809000000000005
39255,1,1.147,0.884,-53.692,-6.176,6.176,73.576,19.883999999999993
39256,1,1.034,1.103,-61.639,-12.576,12.576,76.717,15.077999999999996
39257,1,1.222,0.721,-60.76,-10.593,10.593,77.177,16.41700000000001
39258,1,1.067,0.948,-49.75,-13.083,13.083,65.554,15.804000000000002
39259,1,1.042,0.986,-55.324,-8.32,8.32,68.23,12.906000000000006
39260,1,0.87,0.841,-38.018,-11.428,11.428,54.293,16.275
39261,1,1.337,0.638,-1.098,53.679,53.679,4.692,3.5940000000000003
39262,1,1.224,0.808,0.876,53.096,53.096,9.129,10.004999999999999
39263,1,1.339,0.659,0.119,55.584,55.584,10.367,10.486
39264,1,1.293,1.05,0.585,60.954,60.954,11.991,12.576
39265,1,1.231,1.074,-1.12,59.797,59.797,11.35,10.23
39266,1,1.41,1.03,-3.322,59.207,59.207,15.208,11.886
39267,1,1.262,1.187,-2.178,54.422,54.422,11.065,8.887
39268,1,1.2,0.99,5.522,53.662,53.662,0.609,6.131
39269,1,1.559,1.046,9.713,49.078,49.078,0.644,10.357
39270,1,1.383,1.098,7.908,51.48,51.48,2.584,10.492
39271,1,1.076,1.024,-51.754,-7.55,7.55,67.267,15.512999999999998
39272,1,0.92,0.892,96.441,9.247,9.247,-78.275,18.165999999999997
39273,1,1.006,0.614,93.699,7.834,7.834,-75.547,18.152
39274,1,0.841,0.656,-74.667,-7.867,7.867,90.407,15.739999999999995
39275,1,0.885,0.81,-63.47,-14.032,14.032,76.459,12.989000000000004
39276,1,0.896,0.69,-64.944,-10.242,10.242,81.661,16.717
39277,1,1.043,0.787,-54.324,-13.032,13.032,68.424,14.100000000000009
39278,1,1.086,0.676,-61.166,-14.449,14.449,73.714,12.548000000000002
39279,1,1.326,0.586,-44.349,-15.835,15.835,57.347,12.998000000000005
39280,1,1.153,0.749,-63.499,-14.5,14.5,79.296,15.797000000000004
39281,1,0.801,0.712,15.079,55.591,55.591,7.212,22.291
39282,1,0.909,0.705,19.348,52.123,52.123,4.821,24.168999999999997
39283,1,0.848,0.685,14.234,55.391,55.391,4.207,18.441
39284,1,0.957,0.702,18.244,54.657,54.657,-0.013,18.230999999999998
39285,1,0.933,0.802,14.783,51.848,51.848,-3.841,10.942
39286,1,1.032,0.896,17.358,52.14,52.14,-5.252,12.106000000000002
39287,1,1.214,1.136,18.232,38.899,38.899,-3.769,14.463
39288,1,1.351,0.966,21.168,46.405,46.405,-6.055,15.113
39289,1,1.279,1.12,19.447,50.236,50.236,-2.886,16.561
39290,1,0.984,1.341,19.944,48.663,48.663,0.451,20.395
39291,1,1.07,1.271,16.337,47.934,47.934,-4.534,11.803
39292,1,0.862,1.418,23.22,45.989,45.989,-5.053,18.166999999999998
39293,1,0.818,1.268,25.945,45.055,45.055,-4.142,21.803
39294,1,0.766,1.165,29.639,42.775,42.775,-8.078,21.561
39295,1,0.893,1.223,35.733,43.491,43.491,-16.422,19.310999999999996
39296,1,1.083,1.18,28.081,44.675,44.675,-7.008,21.073
39297,1,0.948,1.452,30.551,36.248,36.248,-10.063,20.488
39298,1,0.971,1.306,44.625,35.235,35.235,-24.676,19.949
39299,1,0.973,1.211,26.541,37.9,37.9,-4.852,21.689
39300,1,1.117,1.158,31.35,38.666,38.666,-11.256,20.094
39301,1,1.334,0.741,34.313,35.421,35.421,-13.173,21.14
39302,1,0.997,0.622,31.724,35.295,35.295,-2.323,29.401
39303,1,1.277,0.635,30.633,35.758,35.758,-4.174,26.459
39304,1,1.114,0.636,35.139,37.272,37.272,-11.992,23.147000000000002
39305,1,1.388,1.04,32.384,32.01,32.01,-12.653,19.731
39306,1,1.368,0.848,19.68,37.018,37.018,3.075,22.755
39307,1,1.374,1.097,17.138,37.274,37.274,5.028,22.166
39308,1,1.327,0.703,18.261,38.875,38.875,4.064,22.325
39309,1,1.233,0.757,17.47,34.286,34.286,5.645,23.115
39310,1,1.567,0.891,16.908,36.747,36.747,-0.96,15.948
39311,1,1.109,0.91,-54.296,-6.339,6.339,65.594,11.297999999999995
39312,1,1.311,0.797,-49.947,-6.131,6.131,61.429,11.482
39313,1,0.826,0.714,85.214,5.412,5.412,-76.705,8.509
39314,1,0.824,1.003,-66.513,-6.207,6.207,74.25,7.736999999999995
39315,1,0.833,0.738,82.259,6.403,6.403,-71.976,10.283000000000001
39316,1,1.018,0.79,69.395,5.685,5.685,-57.654,11.740999999999993
39317,1,0.849,0.861,75.065,6.389,6.389,-63.496,11.568999999999996
39318,1,0.872,0.963,46.137,10.992,10.992,-31.635,14.501999999999999
39319,1,0.881,0.749,68.08,8.639,8.639,-55.086,12.994
39320,1,0.759,0.813,74.124,10.917,10.917,-63.554,10.569999999999993
39321,1,0.751,1.034,-72.436,-12.269,12.269,83.34,10.903999999999996
39322,1,0.865,0.833,94.197,11.218,11.218,-82.35,11.847000000000008
39323,1,0.957,0.64,-75.278,-11.787,11.787,84.749,9.47099999999999
39324,1,1.145,1.037,82.538,6.698,6.698,-76.679,5.858999999999995
39325,1,1.093,1.005,-36.473,-10.189,10.189,44.186,7.713000000000001
39326,1,1.142,0.842,-43.881,-10.993,10.993,50.619,6.7379999999999995
39327,1,1.004,0.891,-26.058,-6.378,6.378,33.701,7.643000000000001
39328,1,0.865,1.022,-35.037,-7.197,7.197,43.726,8.689
39329,1,0.765,0.96,-65.643,-5.128,5.128,75.756,10.113
39330,1,1.004,0.72,-76.753,-5.49,5.49,85.909,9.156000000000006
39331,1,1.044,0.658,92.401,6.271,6.271,-81.593,10.807999999999993
39332,1,0.895,0.891,-75.84,-6.241,6.241,87.213,11.37299999999999
39333,1,0.934,1.061,-13.56,-5.353,5.353,25.905,12.345
39334,1,0.842,1.08,-61.611,-10.516,10.516,74.905,13.294000000000004
39335,1,0.863,1.078,-52.523,-8.737,8.737,67.45,14.927
39336,1,0.773,0.896,-61.38,-8.883,8.883,74.786,13.405999999999999
39337,1,0.811,1.208,-55.858,-11.942,11.942,71.266,15.408000000000008
39338,1,0.858,1.271,-63.923,-8.799,8.799,76.445,12.521999999999991
39339,1,0.846,0.925,75.276,7.626,7.626,-60.936,14.339999999999996
39340,1,0.819,1.002,-65.024,-8.712,8.712,76.232,11.207999999999998
39341,1,0.764,0.936,91.346,9.258,9.258,-77.253,14.093000000000004
39342,1,0.883,0.984,82.093,7.55,7.55,-68.428,13.665000000000006
39343,1,1.0,1.033,74.501,8.41,8.41,-60.587,13.914000000000001
39344,1,0.969,0.818,93.052,4.94,4.94,-77.8,15.25200000000001
39345,1,0.741,0.958,49.534,7.094,7.094,-35.612,13.921999999999997
39346,1,0.906,0.536,64.865,7.198,7.198,-52.834,12.030999999999992
39347,1,0.691,0.676,81.372,6.172,6.172,-70.115,11.257000000000005
39348,1,0.937,0.75,-64.985,-8.555,8.555,79.112,14.126999999999995
39349,1,1.071,0.763,-60.324,-8.737,8.737,76.946,16.622
39350,1,0.983,0.695,-82.691,-6.291,6.291,96.143,13.451999999999998
39351,1,0.859,1.041,12.455,50.997,50.997,-17.502,-5.046999999999999
39352,1,1.347,1.198,7.2,44.64,44.64,-8.785,-1.585
39353,1,1.202,0.933,9.484,51.949,51.949,-12.023,-2.5389999999999997
39354,1,0.873,1.098,7.112,47.771,47.771,-9.798,-2.686
39355,1,1.143,0.822,11.127,53.2,53.2,-14.419,-3.292
39356,1,1.162,0.873,1.921,58.13,58.13,-5.666,-3.745
39357,1,1.117,1.006,4.317,48.552,48.552,-8.047,-3.7300000000000004
39358,1,1.31,0.917,-2.001,52.73,52.73,2.071,0.07000000000000028
39359,1,1.416,0.757,-4.646,49.842,49.842,-3.982,-8.628
39360,1,1.146,0.996,-1.657,52.534,52.534,-8.766,-10.423
39361,1,0.91,1.049,-1.593,51.748,51.748,-13.008,-14.600999999999999
39362,1,1.13,0.865,4.625,54.715,54.715,-16.111,-11.486
39363,1,1.151,0.789,0.623,58.692,58.692,-10.14,-9.517000000000001
39364,1,0.918,0.893,6.346,57.136,57.136,-14.847,-8.501
39365,1,1.039,0.957,9.786,56.837,56.837,-16.092,-6.305999999999999
39366,1,1.089,0.965,6.324,54.793,54.793,-18.662,-12.338
39367,1,1.005,0.719,10.672,59.215,59.215,-16.579,-5.907
39368,1,1.132,0.758,11.073,47.349,47.349,-21.499,-10.425999999999998
39369,1,1.273,0.74,10.001,47.619,47.619,-20.556,-10.555000000000001
39370,1,1.418,0.703,8.568,48.111,48.111,-20.909,-12.341
39371,1,1.384,1.307,12.524,52.938,52.938,-27.483,-14.959000000000001
39372,1,1.044,1.107,18.427,51.885,51.885,-29.491,-11.064
39373,1,0.879,1.225,13.273,50.164,50.164,-28.657,-15.384
39374,1,1.17,1.422,11.956,51.404,51.404,-24.79,-12.834
39375,1,1.074,0.843,10.146,52.098,52.098,-25.978,-15.832
39376,1,1.028,1.174,16.059,51.286,51.286,-27.411,-11.352
39377,1,1.129,1.1,25.602,57.053,57.053,-38.115,-12.513000000000002
39378,1,1.329,0.966,18.534,59.805,59.805,-34.883,-16.349000000000004
39379,1,1.174,1.007,19.222,56.217,56.217,-36.511,-17.289
39380,1,1.091,1.036,15.673,54.013,54.013,-32.469,-16.796
39381,1,1.115,1.294,20.024,53.777,53.777,-39.423,-19.399
39382,1,1.124,1.305,22.486,57.116,57.116,-43.531,-21.044999999999998
39383,1,0.922,0.903,17.318,59.842,59.842,-34.12,-16.801999999999996
39384,1,1.243,0.733,15.021,53.491,53.491,-29.768,-14.747
39385,1,1.386,0.896,19.865,60.723,60.723,-26.628,-6.763000000000002
39386,1,1.112,0.879,17.943,56.171,56.171,-24.238,-6.294999999999998
39387,1,1.137,1.15,22.954,52.57,52.57,-32.57,-9.616
39388,1,1.011,0.996,25.696,57.363,57.363,-27.172,-1.475999999999999
39389,1,1.094,0.88,17.558,56.641,56.641,-15.054,2.5039999999999996
39390,1,1.013,0.987,16.496,51.68,51.68,-16.406,0.08999999999999986
39391,1,1.225,0.773,83.552,12.076,12.076,-72.437,11.115000000000009
39392,1,1.303,1.006,80.77,7.951,7.951,-68.97,11.799999999999997
39393,1,1.182,1.071,-67.386,-8.573,8.573,79.574,12.188000000000002
39394,1,1.059,0.795,-67.008,-10.303,10.303,77.681,10.673000000000002
39395,1,0.93,1.026,-68.985,-10.047,10.047,81.673,12.688000000000002
39396,1,1.034,1.004,-60.295,-10.545,10.545,74.167,13.872
39397,1,0.97,0.913,-82.067,-9.216,9.216,96.975,14.908000000000001
39398,1,1.205,0.631,-55.977,-7.793,7.793,66.331,10.354000000000006
39399,1,1.071,0.837,-70.554,-8.775,8.775,81.146,10.591999999999999
39400,1,1.252,0.659,-48.875,-9.013,9.013,60.215,11.340000000000003
39401,1,0.829,1.117,14.048,60.795,60.795,-8.907,5.141
39402,1,0.707,1.086,10.986,61.014,61.014,-10.211,0.7750000000000004
39403,1,1.019,0.94,11.816,57.306,57.306,-16.778,-4.961999999999998
39404,1,0.813,0.902,11.004,52.166,52.166,-9.775,1.2289999999999992
39405,1,0.701,0.793,2.081,54.677,54.677,-2.406,-0.3250000000000002
39406,1,1.055,0.832,3.635,56.627,56.627,-0.461,3.174
39407,1,0.986,0.837,13.355,51.835,51.835,-5.775,7.58
39408,1,0.894,0.99,12.011,53.033,53.033,-8.232,3.779
39409,1,1.153,0.987,24.126,47.695,47.695,-12.835,11.291
39410,1,0.966,1.413,23.743,46.064,46.064,-14.038,9.704999999999998
39411,1,1.116,1.073,17.716,47.614,47.614,-8.264,9.452000000000002
39412,1,0.869,0.933,17.144,55.359,55.359,-3.518,13.625999999999998
39413,1,0.855,0.925,14.134,53.702,53.702,-6.994,7.140000000000001
39414,1,0.748,0.85,11.295,58.152,58.152,0.614,11.909
39415,1,0.95,1.105,17.695,53.38,53.38,2.699,20.394
39416,1,0.937,0.839,20.8,57.037,57.037,-5.985,14.815000000000001
39417,1,1.314,1.096,24.31,51.417,51.417,-7.747,16.563
39418,1,1.148,1.232,27.479,49.12,49.12,-12.668,14.811
39419,1,1.147,1.079,25.464,54.399,54.399,-9.499,15.964999999999998
39420,1,0.885,1.006,23.19,52.778,52.778,-15.397,7.793000000000001
39421,1,1.037,0.889,8.121,43.739,43.739,-52.88,-44.759
39422,1,1.048,0.868,6.64,49.408,49.408,-48.061,-41.421
39423,1,1.277,1.189,6.399,48.31,48.31,-44.71,-38.311
39424,1,1.223,1.153,8.765,50.713,50.713,-43.843,-35.078
39425,1,0.964,0.913,11.927,49.131,49.131,-47.417,-35.49
39426,1,1.297,1.064,14.099,52.086,52.086,-42.95,-28.851000000000003
39427,1,1.129,0.901,10.248,53.774,53.774,-44.051,-33.803000000000004
39428,1,1.009,0.978,-0.848,51.318,51.318,-35.317,-36.165
39429,1,1.34,0.917,0.701,53.861,53.861,-34.714,-34.013
39430,1,1.338,0.858,-3.662,46.61,46.61,-38.725,-42.387
39431,1,1.303,0.891,1.643,53.951,53.951,-41.74,-40.097
39432,1,1.11,1.014,-2.412,51.596,51.596,-40.747,-43.159
39433,1,1.296,0.672,5.006,49.6,49.6,-46.441,-41.435
39434,1,1.343,1.069,8.291,48.419,48.419,-48.296,-40.004999999999995
39435,1,1.123,0.705,13.566,51.813,51.813,-52.909,-39.342999999999996
39436,1,1.076,0.616,14.689,47.718,47.718,-51.512,-36.823
39437,1,1.371,0.888,11.718,44.052,44.052,-49.158,-37.44
39438,1,1.372,0.925,5.305,44.156,44.156,-47.437,-42.132
39439,1,1.493,0.668,0.347,43.493,43.493,-42.788,-42.440999999999995
39440,1,1.372,0.812,-0.55,52.58,52.58,-46.406,-46.955999999999996
39441,1,1.342,0.66,-0.383,53.536,53.536,-39.875,-40.258
39442,1,1.156,0.913,1.724,48.357,48.357,-44.333,-42.609
39443,1,1.204,0.997,-0.364,49.703,49.703,-41.692,-42.056
39444,1,1.203,1.069,6.37,50.549,50.549,-46.235,-39.865
39445,1,1.03,0.802,6.043,50.603,50.603,-48.625,-42.582
39446,1,1.076,1.096,-5.134,52.494,52.494,-36.7,-41.834
39447,1,1.166,0.72,-0.954,52.364,52.364,-37.345,-38.299
39448,1,1.199,0.76,-5.193,46.237,46.237,-39.409,-44.602
39449,1,1.033,0.77,-0.075,45.977,45.977,-47.152,-47.227000000000004
39450,1,1.44,0.872,-13.503,47.643,47.643,-34.67,-48.173
39451,1,1.005,1.073,-58.435,-16.347,16.347,74.332,15.896999999999991
39452,1,1.161,0.873,-65.587,-14.303,14.303,79.24,13.652999999999992
39453,1,1.165,0.995,-62.266,-16.187,16.187,79.229,16.963
39454,1,1.225,0.8,-70.583,-13.551,13.551,81.529,10.945999999999998
39455,1,0.949,1.017,-58.362,-12.582,12.582,72.65,14.288000000000004
39456,1,1.01,0.615,-61.639,-11.034,11.034,77.11,15.470999999999997
39457,1,0.981,0.881,-79.046,-8.956,8.956,92.64,13.593999999999994
39458,1,1.117,0.677,-47.784,-12.697,12.697,60.441,12.657000000000004
39459,1,1.086,1.129,-40.422,-9.858,9.858,56.697,16.275000000000006
39460,1,1.291,1.268,-65.639,-15.397,15.397,77.46,11.820999999999998
39461,1,1.395,0.948,-64.372,-11.507,11.507,78.299,13.927000000000007
39462,1,1.111,0.747,-57.936,-15.687,15.687,69.457,11.520999999999994
39463,1,1.214,0.862,-56.412,-17.051,17.051,68.099,11.687000000000005
39464,1,0.989,0.823,-62.222,-9.633,9.633,79.353,17.130999999999993
39465,1,1.106,0.806,-55.353,-13.776,13.776,68.977,13.624000000000002
39466,1,1.099,0.535,-62.775,-12.229,12.229,78.776,16.000999999999998
39467,1,1.144,0.82,-78.053,-14.855,14.855,87.373,9.320000000000007
39468,1,0.993,0.617,-82.438,-13.409,13.409,92.477,10.039000000000001
39469,1,1.351,0.903,65.939,5.691,5.691,-53.588,12.350999999999992
39470,1,1.242,1.085,-81.69,-4.803,4.803,90.511,8.820999999999998
39471,1,0.913,0.574,-3.942,51.26,51.26,-39.244,-43.186
39472,1,0.716,0.663,-7.405,56.206,56.206,-38.18,-45.585
39473,1,0.912,0.755,-3.972,51.993,51.993,-49.158,-53.13
39474,1,1.033,0.593,-13.358,44.774,44.774,-36.407,-49.765
39475,1,1.095,0.634,-8.4,51.235,51.235,-41.941,-50.341
39476,1,1.058,0.853,-5.02,53.94,53.94,-45.105,-50.125
39477,1,1.18,1.148,-3.894,53.584,53.584,-45.298,-49.192
39478,1,1.062,0.847,-3.686,53.981,53.981,-48.827,-52.513
39479,1,1.059,0.865,-2.037,56.041,56.041,-49.283,-51.32
39480,1,1.403,1.043,-8.456,56.908,56.908,-48.689,-57.144999999999996
39481,1,1.265,1.05,-8.119,50.154,50.154,-40.411,-48.53
39482,1,1.128,0.775,-3.673,42.464,42.464,-39.989,-43.662
39483,1,1.332,0.735,2.942,39.937,39.937,-47.735,-44.793
39484,1,1.164,0.697,4.433,34.634,34.634,-46.323,-41.89
39485,1,1.061,0.989,0.556,33.627,33.627,-43.695,-43.139
39486,1,0.919,0.903,-12.608,35.902,35.902,-30.403,-43.010999999999996
39487,1,1.108,0.918,-9.977,37.352,37.352,-32.304,-42.281000000000006
39488,1,0.946,1.237,-6.662,39.748,39.748,-38.975,-45.637
39489,1,0.997,0.746,-17.02,40.841,40.841,-30.515,-47.535
39490,1,1.096,0.745,-15.146,34.137,34.137,-34.482,-49.628
39491,1,1.016,0.704,-9.331,31.735,31.735,-39.636,-48.967
39492,1,1.026,0.85,-2.718,34.997,34.997,-46.402,-49.120000000000005
39493,1,1.144,0.978,-9.489,38.715,38.715,-41.395,-50.884
39494,1,1.371,0.911,-4.799,38.636,38.636,-47.861,-52.66
39495,1,1.419,0.814,-6.325,37.455,37.455,-45.734,-52.059000000000005
39496,1,0.95,0.897,-2.135,36.743,36.743,-46.269,-48.403999999999996
39497,1,0.906,1.109,-1.65,43.26,43.26,-47.741,-49.391
39498,1,1.058,1.23,-3.528,43.637,43.637,-43.68,-47.208
39499,1,1.198,0.877,2.525,48.824,48.824,-44.148,-41.623000000000005
39500,1,0.791,0.985,-0.137,45.001,45.001,-40.722,-40.859
39501,1,0.75,0.855,-0.684,43.708,43.708,-41.221,-41.904999999999994
39502,1,1.042,0.835,-0.351,41.226,41.226,-41.306,-41.657
39503,1,1.113,0.935,6.21,35.926,35.926,-42.946,-36.736
39504,1,1.041,0.954,10.846,34.982,34.982,-48.777,-37.931
39505,1,1.129,1.263,6.344,41.792,41.792,-43.84,-37.496
39506,1,1.42,1.07,10.21,41.942,41.942,-45.615,-35.405
39507,1,1.056,1.162,11.457,42.591,42.591,-44.748,-33.291
39508,1,1.272,1.206,-1.192,39.877,39.877,-34.763,-35.955
39509,1,1.301,0.931,6.307,38.269,38.269,-36.37,-30.062999999999995
39510,1,1.172,1.11,7.09,52.851,52.851,-38.573,-31.483
39511,1,1.219,1.007,4.241,54.949,54.949,-35.412,-31.171
39512,1,1.103,0.833,3.244,57.355,57.355,-32.369,-29.125
39513,1,1.009,1.066,-4.236,51.441,51.441,-30.966,-35.202
39514,1,1.046,1.081,-3.356,50.791,50.791,-33.819,-37.175000000000004
39515,1,1.147,0.818,-2.639,50.61,50.61,-30.694,-33.333
39516,1,0.996,0.74,-1.302,54.277,54.277,-33.906,-35.208
39517,1,1.098,0.878,0.696,57.443,57.443,-33.943,-33.247
39518,1,1.154,0.833,-1.473,57.635,57.635,-37.105,-38.577999999999996
39519,1,1.056,0.781,-7.702,47.709,47.709,-36.417,-44.119
39520,1,1.051,0.662,-9.965,53.926,53.926,-33.835,-43.8
39521,1,1.261,0.915,-8.928,49.144,49.144,-38.306,-47.233999999999995
39522,1,1.124,0.754,-0.972,47.154,47.154,-41.287,-42.259
39523,1,1.077,0.848,-0.525,49.753,49.753,-38.433,-38.958
39524,1,1.191,0.663,4.238,49.09,49.09,-39.909,-35.671
39525,1,1.394,0.792,-9.063,40.885,40.885,-31.392,-40.455
39526,1,1.158,1.062,-14.375,46.229,46.229,-28.201,-42.576
39527,1,1.381,1.014,-16.444,46.952,46.952,-31.144,-47.587999999999994
39528,1,1.071,1.054,-11.722,52.132,52.132,-26.253,-37.975
39529,1,1.031,0.769,-10.002,49.354,49.354,-26.602,-36.604
39530,1,1.011,0.988,-3.068,54.152,54.152,-33.92,-36.988
39531,1,1.204,0.934,-4.581,52.995,52.995,-36.112,-40.693000000000005
39532,1,1.008,0.816,-7.432,45.713,45.713,-37.982,-45.414
39533,1,1.157,0.727,-7.576,44.683,44.683,-34.437,-42.013
39534,1,1.2,0.96,1.312,48.76,48.76,-37.608,-36.296
39535,1,1.263,0.81,5.655,50.404,50.404,-34.889,-29.234
39536,1,1.173,0.777,-1.412,52.191,52.191,-33.715,-35.127
39537,1,1.405,0.83,2.601,57.741,57.741,-37.99,-35.389
39538,1,1.186,0.641,-4.916,49.227,49.227,-34.922,-39.837999999999994
39539,1,0.996,0.884,5.562,51.073,51.073,-39.109,-33.547000000000004
39540,1,1.323,0.987,-2.016,55.481,55.481,-34.313,-36.329
39541,1,1.038,0.699,1.102,52.237,52.237,-36.319,-35.217000000000006
39542,1,0.837,0.441,0.737,52.527,52.527,-41.657,-40.919999999999995
39543,1,0.942,0.842,-1.767,57.719,57.719,-38.494,-40.261
39544,1,0.832,0.94,-3.96,56.682,56.682,-35.673,-39.633
39545,1,1.156,0.688,-7.427,55.76,55.76,-31.93,-39.357
39546,1,1.172,0.691,-4.072,51.355,51.355,-38.095,-42.167
39547,1,1.176,0.624,-5.36,47.443,47.443,-41.41,-46.769999999999996
39548,1,1.304,0.703,-8.684,43.916,43.916,-33.785,-42.468999999999994
39549,1,1.176,0.683,-13.872,48.052,48.052,-33.381,-47.253
39550,1,1.36,0.591,-8.501,53.287,53.287,-43.678,-52.178999999999995
39551,1,1.157,0.932,-8.633,47.319,47.319,-45.108,-53.741
39552,1,1.226,0.545,-14.334,47.132,47.132,-36.964,-51.298
39553,1,1.116,0.871,-14.731,48.891,48.891,-33.706,-48.437000000000005
39554,1,1.106,0.714,-14.577,43.908,43.908,-36.785,-51.361999999999995
39555,1,1.143,0.648,-13.583,44.286,44.286,-36.011,-49.594
39556,1,1.156,0.605,-8.224,46.666,46.666,-42.557,-50.781000000000006
39557,1,1.077,0.692,-17.2,50.542,50.542,-35.57,-52.769999999999996
39558,1,1.22,0.669,-16.551,54.015,54.015,-34.807,-51.358000000000004
39559,1,1.205,0.725,-10.144,54.005,54.005,-40.0,-50.144
39560,1,1.413,0.823,-17.226,50.998,50.998,-35.535,-52.760999999999996
39561,1,1.13,0.867,-73.083,-9.976,9.976,91.294,18.211
39562,1,1.271,0.797,81.899,7.956,7.956,-63.273,18.625999999999998
39563,1,1.393,0.617,92.916,8.204,8.204,-74.968,17.947999999999993
39564,1,1.164,1.037,93.737,7.253,7.253,-78.173,15.563999999999993
39565,1,1.485,0.984,-76.104,-7.701,7.701,92.988,16.884
39566,1,1.549,0.824,79.496,6.514,6.514,-60.271,19.224999999999994
39567,1,1.274,0.867,12.741,3.863,3.863,5.697,18.438
39568,1,1.385,0.932,-14.81,-3.13,3.13,31.894,17.083999999999996
39569,1,1.31,0.789,-34.498,-5.824,5.824,48.586,14.088000000000001
39570,1,1.028,0.73,82.488,7.221,7.221,-66.518,15.969999999999999
39571,1,1.293,0.647,80.998,8.488,8.488,-62.201,18.797000000000004
39572,1,1.077,0.721,-61.083,-2.676,2.676,76.74,15.656999999999996
39573,1,1.025,0.797,32.05,2.148,2.148,-15.943,16.107
39574,1,1.284,0.828,69.639,6.401,6.401,-51.222,18.416999999999994
39575,1,0.916,0.955,90.544,8.246,8.246,-70.447,20.096999999999994
39576,1,1.103,0.886,75.998,6.365,6.365,-57.246,18.752000000000002
39577,1,0.975,0.948,64.862,7.969,7.969,-45.497,19.364999999999995
39578,1,0.987,0.749,69.176,10.727,10.727,-52.65,16.526000000000003
39579,1,0.959,0.769,53.776,9.386,9.386,-37.602,16.174000000000007
39580,1,0.961,0.762,76.753,5.43,5.43,-62.315,14.438000000000002
39581,1,0.989,0.726,92.246,8.88,8.88,-78.323,13.923000000000002
39582,1,1.095,0.835,90.218,9.401,9.401,-80.69,9.528000000000006
39583,1,1.16,0.801,-45.385,-2.723,2.723,57.07,11.685000000000002
39584,1,0.937,0.584,-64.781,-6.026,6.026,79.74,14.958999999999989
39585,1,0.985,0.677,93.05,5.191,5.191,-79.237,13.813000000000002
39586,1,0.811,0.784,72.854,4.451,4.451,-60.675,12.179000000000002
39587,1,0.916,0.76,-71.773,-4.079,4.079,84.163,12.39
39588,1,0.83,0.855,-81.974,-4.194,4.194,94.085,12.11099999999999
39589,1,0.649,0.661,92.806,7.422,7.422,-83.795,9.010999999999996
39590,1,0.685,0.815,71.842,8.4,8.4,-64.586,7.256
39591,1,1.25,0.526,-15.913,44.859,44.859,-41.041,-56.95399999999999
39592,1,1.061,0.74,-10.413,44.795,44.795,-46.557,-56.97
39593,1,1.098,1.091,-7.028,44.535,44.535,-46.185,-53.213
39594,1,1.417,1.0,0.007,44.353,44.353,-48.985,-48.978
39595,1,1.138,0.814,-3.964,47.386,47.386,-43.703,-47.667
39596,1,0.925,0.641,0.962,56.873,56.873,-50.781,-49.818999999999996
39597,1,1.069,1.032,2.305,52.021,52.021,-52.913,-50.608
39598,1,1.21,0.923,1.258,55.563,55.563,-50.382,-49.123999999999995
39599,1,1.096,1.083,0.854,55.143,55.143,-48.944,-48.09
39600,1,1.095,0.917,-9.424,48.349,48.349,-39.937,-49.361
39601,1,1.242,0.964,-7.016,43.471,43.471,-41.6,-48.616
39602,1,1.339,1.171,-4.29,45.987,45.987,-43.38,-47.67
39603,1,1.203,1.073,-3.122,50.788,50.788,-38.046,-41.168
39604,1,1.131,0.815,-11.543,51.229,51.229,-36.175,-47.717999999999996
39605,1,0.91,1.091,-5.366,57.047,57.047,-40.133,-45.499
39606,1,0.92,1.088,-7.075,50.378,50.378,-36.299,-43.374
39607,1,1.108,1.126,-12.02,50.842,50.842,-32.142,-44.162000000000006
39608,1,1.001,1.216,-4.775,49.271,49.271,-39.519,-44.294
39609,1,1.098,1.15,-3.115,54.257,54.257,-43.848,-46.963
39610,1,1.165,1.109,-5.301,54.068,54.068,-35.295,-40.596000000000004
39611,1,1.192,1.176,-7.778,53.877,53.877,-35.455,-43.233
39612,1,1.312,1.279,-6.372,46.985,46.985,-31.646,-38.018
39613,1,1.201,1.061,-1.295,59.548,59.548,-34.884,-36.179
39614,1,1.176,0.975,-8.872,55.86,55.86,-31.446,-40.318
39615,1,0.903,1.069,-13.191,55.58,55.58,-28.612,-41.803
39616,1,0.974,0.653,-17.094,70.363,70.363,-28.755,-45.849000000000004
39617,1,1.124,0.709,-16.651,67.297,67.297,-25.692,-42.343
39618,1,1.303,0.933,-10.0,66.051,66.051,-33.988,-43.988
