frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
49449,1,0.707,1.259,-78.706,9.679000000000002,9.679,71.924,-6.781999999999982,4,2.375,10
44436,1,1.749,1.169,-54.681,64.917,64.917,14.646000000000015,-40.035,4,2.375,11
12513,1,1.337,1.118,2.1200000000000045,39.84100000000001,39.841,-29.903999999999996,-27.783999999999992,4,2.375,12
24253,1,0.584,1.176,-76.099,-41.048,41.048,97.13599999999997,21.036999999999978,4,2.375,13
44176,1,1.288,1.115,-37.158000000000015,72.56299999999999,72.563,18.413999999999987,-18.744,4,2.375,14
44322,1,1.576,1.376,-35.434,89.52600000000001,89.526,24.093999999999994,-11.340000000000003,4,2.375,15
31912,1,1.776,0.65,21.736999999999995,74.826,74.826,-8.105999999999995,13.631,4,2.375,16
48883,1,1.032,0.704,47.787000000000006,61.953,61.953,10.834000000000003,58.62100000000001,4,2.375,17
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,4,2.375,18
46333,1,1.859,0.84,5.0800000000000125,51.80599999999998,51.806,-2.2719999999999914,2.8079999999999927,4,2.375,19
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,4,2.375,20
48876,1,1.327,0.792,48.32599999999999,64.76499999999999,64.765,13.740999999999985,62.06700000000001,5,2.376,1
43376,1,1.248,1.376,-15.156000000000006,51.94200000000001,51.942,-36.587999999999994,-51.744,5,2.376,2
37445,1,1.56,1.174,-15.908999999999992,45.274,45.274,39.738,23.829000000000008,5,2.376,3
31627,1,1.337,0.678,12.482,66.46699999999998,66.467,17.89500000000001,30.37700000000001,5,2.376,4
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,5,2.376,5
24135,1,0.697,1.315,74.02199999999999,40.22300000000001,40.223,-65.454,8.568000000000012,5,2.376,6
48780,1,1.443,0.973,44.38300000000001,68.84800000000001,68.848,22.884000000000015,67.267,5,2.376,7
47856,1,1.05,1.086,-4.304000000000002,-2.960000000000008,2.96,3.443000000000012,-0.86099999999999,5,2.376,8
1669,1,0.958,0.755,60.84300000000002,21.102000000000004,21.102,-64.181,-3.337999999999994,5,2.376,9
2825,1,0.951,1.128,42.227000000000004,123.37599999999998,123.376,91.904,134.13099999999997,5,2.376,10
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,5,2.376,11
44285,1,1.597,0.926,-37.095,68.89699999999999,68.897,26.09700000000001,-10.99799999999999,5,2.376,12
44857,1,1.625,1.302,-31.12299999999999,81.28800000000001,81.288,5.867999999999995,-25.254999999999995,5,2.376,13
46812,1,1.208,0.783,23.762,61.173,61.173,-40.56900000000002,-16.807000000000016,5,2.376,14
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,5,2.376,15
39732,1,1.009,0.979,1.9960000000000093,66.14600000000002,66.146,-20.501000000000005,-18.504999999999995,5,2.376,16
48866,1,1.425,0.811,38.054,89.51300000000003,89.513,29.960000000000008,68.01400000000001,5,2.376,17
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,5,2.376,18
2408,1,1.311,1.429,-20.986999999999995,73.38400000000001,73.384,-4.944999999999993,-25.931999999999988,5,2.376,19
43040,1,1.396,1.1,-70.389,14.75,14.75,62.416,-7.973000000000013,5,2.376,20
48221,1,0.821,1.367,34.587999999999994,-2.774000000000001,2.774,-43.995000000000005,-9.406999999999982,6,2.376,1
24137,1,0.666,1.194,86.71800000000002,38.50999999999999,38.51,-78.558,8.159999999999997,6,2.376,2
44176,1,1.288,1.115,-37.158000000000015,72.56299999999999,72.563,18.413999999999987,-18.744,6,2.376,3
36507,1,1.28,1.24,56.013000000000005,14.448000000000008,14.448,-38.56700000000001,17.445999999999998,6,2.376,4
13021,1,1.155,1.09,20.191000000000003,13.955000000000013,13.955,-34.71600000000001,-14.525000000000006,6,2.376,5
43040,1,1.396,1.1,-70.389,14.75,14.75,62.416,-7.973000000000013,6,2.376,6
22876,1,1.027,0.845,17.539999999999992,78.09000000000003,78.09,-28.32499999999999,-10.784999999999997,6,2.376,7
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,6,2.376,8
48780,1,1.443,0.973,44.38300000000001,68.84800000000001,68.848,22.884000000000015,67.267,6,2.376,9
26951,1,2.594,0.676,69.958,59.63300000000001,59.633,36.43899999999999,106.39699999999999,6,2.376,10
36314,1,1.277,0.764,10.084000000000003,72.886,72.886,-30.538999999999987,-20.454999999999984,6,2.376,11
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,6,2.376,12
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,6,2.376,13
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,6,2.376,14
12382,1,1.184,0.766,42.27699999999999,99.21100000000001,99.211,70.27800000000002,112.555,6,2.376,15
37445,1,1.56,1.174,-15.908999999999992,45.274,45.274,39.738,23.829000000000008,6,2.376,16
18193,1,1.777,0.993,-16.90700000000001,44.518,44.518,1.247000000000014,-15.659999999999997,6,2.376,17
39711,1,1.244,1.241,4.411000000000001,70.184,70.184,-26.423000000000002,-22.012,6,2.376,18
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,6,2.376,19
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,6,2.376,20
49574,1,0.789,1.029,-52.956999999999994,14.455000000000013,14.455,45.748999999999995,-7.207999999999998,7,2.378,1
48876,1,1.327,0.792,48.32599999999999,64.76499999999999,64.765,13.740999999999985,62.06700000000001,7,2.378,2
47854,1,0.851,1.082,-6.628999999999991,7.8089999999999975,7.809,5.975999999999999,-0.6529999999999916,7,2.378,3
24254,1,0.727,1.176,-72.655,-38.702,38.702,95.75200000000001,23.09700000000001,7,2.378,4
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,7,2.378,5
2687,1,1.147,0.921,39.72200000000001,102.73699999999997,102.737,76.17099999999999,115.89300000000003,7,2.378,6
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,7,2.378,7
39697,1,1.193,0.738,4.4950000000000045,76.14699999999999,76.147,-30.61699999999999,-26.122000000000014,7,2.378,8
18193,1,1.777,0.993,-16.90700000000001,44.518,44.518,1.247000000000014,-15.659999999999997,7,2.378,9
44285,1,1.597,0.926,-37.095,68.89699999999999,68.897,26.09700000000001,-10.99799999999999,7,2.378,10
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,7,2.378,11
47412,1,1.176,1.209,-60.36,13.461999999999989,13.462,60.411,0.05099999999998772,7,2.378,12
49009,1,1.136,0.825,-31.242999999999995,45.92500000000001,45.925,11.973000000000013,-19.27000000000001,7,2.378,13
49381,1,0.776,1.028,-82.831,13.372000000000014,13.372,67.06299999999999,-15.768,7,2.378,14
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,7,2.378,15
44295,1,1.305,0.981,-31.704999999999984,73.25200000000001,73.252,17.379999999999995,-14.324999999999989,7,2.378,16
44856,1,1.835,1.512,-28.860000000000014,76.209,76.209,6.074999999999989,-22.784999999999997,7,2.378,17
36312,1,1.15,1.068,7.787000000000006,79.77499999999998,79.775,-24.52000000000001,-16.733000000000004,7,2.378,18
31912,1,1.776,0.65,21.736999999999995,74.826,74.826,-8.105999999999995,13.631,7,2.378,19
