frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
40219,1,1.501,1.029,2.5,61.823,61.823,-45.512,-43.012
40220,1,1.416,1.275,9.247,66.898,66.898,-48.391,-39.144
40221,1,1.458,0.906,7.672,74.719,74.719,-43.796,-36.124
40222,1,1.244,0.791,1.393,66.979,66.979,-44.482,-43.089
40223,1,1.344,0.889,-3.178,71.274,71.274,-40.407,-43.584999999999994
40224,1,1.384,0.629,1.764,66.761,66.761,-47.887,-46.123
40225,1,1.267,0.888,3.102,62.787,62.787,-47.934,-44.832
40226,1,1.403,0.73,-3.142,66.529,66.529,-46.569,-49.711000000000006
40227,1,1.316,0.936,-10.286,68.509,68.509,-43.471,-53.757
40228,1,1.587,0.878,-9.19,74.952,74.952,-33.075,-42.265
40229,1,1.193,0.924,-6.286,66.102,66.102,-39.856,-46.142
40230,1,1.331,0.6,-0.56,67.192,67.192,-44.534,-45.094
40231,1,1.378,0.921,-5.789,68.38,68.38,-32.429,-38.218
40232,1,1.324,0.945,4.12,73.297,73.297,-37.5,-33.38
40233,1,1.366,0.963,-1.662,67.82,67.82,-39.066,-40.728
40234,1,1.449,0.705,2.613,67.133,67.133,-40.942,-38.329
40235,1,1.371,0.778,-1.101,63.296,63.296,-42.652,-43.753
40236,1,1.558,0.743,-2.276,64.409,64.409,-44.515,-46.791
40237,1,1.587,0.695,-7.983,65.395,65.395,-36.306,-44.288999999999994
40238,1,1.473,0.79,-10.375,62.697,62.697,-36.523,-46.898
40239,1,1.496,0.755,-10.824,65.1,65.1,-35.408,-46.232
40240,1,1.423,0.868,-7.061,66.553,66.553,-34.334,-41.395
40241,1,1.33,0.698,-9.68,59.55,59.55,-31.062,-40.742000000000004
40242,1,1.262,0.736,-5.726,59.511,59.511,-35.827,-41.553
40243,1,1.457,0.851,-6.874,64.06,64.06,-33.595,-40.469
40244,1,1.39,0.91,8.335,72.394,72.394,-40.343,-32.008
40245,1,1.413,0.926,-1.629,68.145,68.145,-35.392,-37.021
40246,1,1.257,0.884,1.92,75.797,75.797,-32.565,-30.644999999999996
40247,1,1.302,0.884,9.621,77.634,77.634,-38.766,-29.144999999999996
40248,1,1.326,0.865,3.523,68.412,68.412,-40.85,-37.327
40249,1,1.354,0.974,5.92,69.648,69.648,-39.98,-34.059999999999995
40250,1,1.287,0.848,2.471,73.226,73.226,-41.523,-39.05200000000001
40251,1,1.143,1.021,6.165,72.702,72.702,-42.085,-35.92
40252,1,1.17,1.082,8.394,77.378,77.378,-32.36,-23.966
40253,1,1.266,1.117,4.236,74.917,74.917,-33.454,-29.218
40254,1,1.184,1.001,0.945,74.888,74.888,-35.314,-34.369
40255,1,0.935,0.932,-8.184,72.742,72.742,-28.355,-36.539
40256,1,1.109,0.893,0.318,80.205,80.205,-31.558,-31.24
40257,1,1.229,0.979,-4.691,73.802,73.802,-35.158,-39.849000000000004
40258,1,1.092,1.068,-2.37,71.307,71.307,-38.108,-40.477999999999994
40259,1,1.334,0.904,0.093,72.672,72.672,-47.394,-47.300999999999995
40260,1,1.336,0.784,-11.153,67.78,67.78,-40.476,-51.629
40261,1,1.286,0.653,-11.232,65.66,65.66,-38.23,-49.461999999999996
40262,1,1.136,0.665,-4.839,67.804,67.804,-38.227,-43.065999999999995
40263,1,1.226,0.801,-3.455,63.769,63.769,-39.629,-43.083999999999996
40264,1,1.159,0.7,-5.093,70.78,70.78,-37.64,-42.733000000000004
40265,1,1.2,0.803,-2.275,67.953,67.953,-34.434,-36.708999999999996
40266,1,1.155,0.938,-2.306,71.913,71.913,-44.96,-47.266
40267,1,1.357,0.902,-3.97,67.289,67.289,-43.803,-47.772999999999996
40268,1,1.426,0.933,-3.053,67.062,67.062,-43.29,-46.342999999999996
40269,1,1.26,0.823,4.353,65.932,65.932,-44.832,-40.479
40270,1,1.167,0.865,5.763,63.781,63.781,-39.219,-33.456
40271,1,1.24,1.007,-2.549,66.822,66.822,-38.968,-41.517
40272,1,1.394,0.766,-0.68,58.149,58.149,-48.318,-48.998
40273,1,1.416,0.732,-7.424,62.171,62.171,-40.545,-47.969
40274,1,1.399,0.665,5.404,61.917,61.917,-47.224,-41.81999999999999
40275,1,1.37,0.782,5.948,62.963,62.963,-47.853,-41.905
40276,1,1.419,1.103,-0.886,66.828,66.828,-43.293,-44.179
40277,1,1.398,1.178,10.408,76.28,76.28,-49.963,-39.555
40278,1,1.437,1.012,11.483,71.411,71.411,-47.607,-36.123999999999995
40279,1,1.511,0.921,5.614,67.926,67.926,-48.655,-43.041000000000004
40280,1,1.624,1.121,7.541,70.851,70.851,-48.545,-41.004000000000005
40281,1,1.433,1.144,4.064,72.028,72.028,-48.284,-44.22
40282,1,1.364,1.47,6.529,70.264,70.264,-44.407,-37.878
40283,1,1.423,1.174,7.7,66.673,66.673,-51.089,-43.388999999999996
40284,1,1.59,1.214,12.16,64.759,64.759,-56.575,-44.415000000000006
40285,1,1.475,1.073,14.384,63.161,63.161,-56.876,-42.492
40286,1,1.268,0.843,6.348,66.963,66.963,-53.876,-47.528
40287,1,1.212,0.772,3.498,68.318,68.318,-53.673,-50.175000000000004
40288,1,1.317,0.852,3.749,64.213,64.213,-51.706,-47.957
40289,1,1.288,0.75,5.738,65.487,65.487,-50.92,-45.182
40290,1,1.299,0.703,4.919,63.441,63.441,-51.529,-46.61000000000001
40291,1,1.369,0.607,7.369,63.177,63.177,-53.48,-46.111
40292,1,1.338,0.76,4.954,65.221,65.221,-52.313,-47.359
40293,1,1.368,0.695,-6.863,61.976,61.976,-49.744,-56.607
40294,1,1.223,0.931,-6.834,60.178,60.178,-46.787,-53.620999999999995
40295,1,1.036,0.727,5.237,63.364,63.364,-48.672,-43.434999999999995
40296,1,1.309,0.68,0.973,62.738,62.738,-50.68,-49.707
40297,1,1.199,0.761,3.236,61.461,61.461,-50.242,-47.006
40298,1,1.235,0.724,3.524,60.758,60.758,-52.459,-48.935
40299,1,1.234,0.741,-1.827,58.932,58.932,-47.071,-48.897999999999996
40300,1,1.476,1.142,-1.506,60.355,60.355,-45.009,-46.515
40301,1,1.195,0.726,1.236,57.588,57.588,-46.083,-44.847
40302,1,1.169,0.826,-2.752,54.673,54.673,-41.083,-43.835
40303,1,1.12,0.671,-3.431,61.899,61.899,-45.248,-48.678999999999995
40304,1,1.066,1.007,-14.039,52.285,52.285,-28.078,-42.117
40305,1,1.26,0.702,-7.458,52.936,52.936,-30.825,-38.283
40306,1,1.451,0.766,-11.085,46.806,46.806,-30.444,-41.528999999999996
40307,1,1.334,0.455,0.758,52.51,52.51,-42.402,-41.644
40308,1,1.386,0.717,-4.184,62.498,62.498,-39.506,-43.69
40309,1,1.418,0.776,5.511,51.115,51.115,-40.793,-35.282
40310,1,1.479,0.749,5.158,51.695,51.695,-44.135,-38.977
40311,1,1.259,0.88,-7.942,53.506,53.506,-38.859,-46.801
40312,1,1.365,1.033,-2.327,54.5,54.5,-44.385,-46.711999999999996
40313,1,1.273,0.845,1.317,54.469,54.469,-40.868,-39.551
40314,1,1.329,0.76,-0.397,49.535,49.535,-41.283,-41.68
40315,1,1.31,0.81,2.164,50.877,50.877,-47.157,-44.992999999999995
40316,1,1.292,0.919,0.963,51.919,51.919,-45.831,-44.868
40317,1,1.379,1.004,-2.245,48.12,48.12,-42.575,-44.82
40318,1,1.43,0.877,-1.666,51.339,51.339,-47.458,-49.123999999999995
40319,1,1.435,0.893,6.325,48.359,48.359,-51.286,-44.961
40320,1,1.342,0.723,-4.351,41.342,41.342,-43.358,-47.708999999999996
40321,1,1.499,0.738,-3.279,49.508,49.508,-44.438,-47.717
40322,1,1.273,0.929,-6.027,50.798,50.798,-43.922,-49.949
40323,1,1.271,0.744,0.302,48.894,48.894,-46.743,-46.441
40324,1,1.564,1.051,4.889,48.851,48.851,-50.246,-45.357
40325,1,1.67,1.15,0.359,49.011,49.011,-43.673,-43.314
40326,1,1.431,1.119,-3.124,54.303,54.303,-45.209,-48.333000000000006
40327,1,1.482,1.005,-16.172,47.891,47.891,-34.884,-51.056
40328,1,1.206,0.979,-17.475,60.9,60.9,-30.378,-47.853
40329,1,1.447,1.061,-14.026,55.51,55.51,-32.826,-46.852000000000004
40330,1,1.445,1.005,-3.21,51.267,51.267,-42.375,-45.585
40331,1,1.355,0.911,-5.956,51.911,51.911,-36.249,-42.205000000000005
40332,1,1.39,1.035,-0.482,53.645,53.645,-38.514,-38.996
40333,1,1.232,0.897,-2.999,69.622,69.622,-36.838,-39.837
40334,1,1.307,1.312,5.157,69.384,69.384,-39.131,-33.974000000000004
40335,1,1.288,1.338,7.799,67.842,67.842,-38.089,-30.29
40336,1,1.295,1.38,7.83,64.968,64.968,-38.59,-30.760000000000005
40337,1,1.572,1.09,5.399,62.19,62.19,-37.743,-32.344
40338,1,1.626,0.894,7.156,61.78,61.78,-44.1,-36.944
40339,1,1.309,0.903,3.508,62.214,62.214,-41.315,-37.806999999999995
40340,1,1.192,1.0,1.016,61.942,61.942,-40.511,-39.495000000000005
40341,1,1.527,0.923,0.287,62.857,62.857,-48.896,-48.609
40342,1,1.167,0.794,-0.101,61.623,61.623,-48.667,-48.768
40343,1,1.041,1.001,-0.09,56.138,56.138,-50.828,-50.918000000000006
40344,1,1.023,0.794,-3.251,58.283,58.283,-41.881,-45.132
40345,1,1.07,0.692,-10.51,61.93,61.93,-42.668,-53.178
40346,1,1.24,0.801,-8.695,62.424,62.424,-40.704,-49.399
40347,1,1.262,0.561,-8.463,61.476,61.476,-40.085,-48.548
40348,1,1.221,0.728,-10.931,65.186,65.186,-39.386,-50.317
40349,1,1.329,0.665,-6.321,61.551,61.551,-44.94,-51.260999999999996
40350,1,1.1,0.88,0.94,62.052,62.052,-43.95,-43.010000000000005
40351,1,1.277,0.92,2.284,59.163,59.163,-39.311,-37.027
40352,1,1.405,0.904,7.27,62.484,62.484,-41.645,-34.375
40353,1,1.378,0.847,1.263,65.052,65.052,-36.295,-35.032000000000004
40354,1,1.238,0.619,0.888,56.093,56.093,-41.247,-40.359
40355,1,1.023,0.93,2.235,58.83,58.83,-39.617,-37.382
40356,1,1.154,0.849,2.882,63.128,63.128,-39.207,-36.325
40357,1,1.084,0.994,6.976,61.735,61.735,-46.334,-39.358000000000004
40358,1,1.333,0.913,3.781,61.781,61.781,-37.187,-33.406
40359,1,1.325,1.24,10.702,69.492,69.492,-44.495,-33.793
40360,1,1.296,1.046,12.322,66.846,66.846,-45.133,-32.81100000000001
40361,1,1.275,0.968,12.961,63.222,63.222,-49.067,-36.106
40362,1,1.323,0.837,10.309,64.246,64.246,-46.678,-36.369
40363,1,1.224,0.835,17.326,66.256,66.256,-52.977,-35.650999999999996
40364,1,1.224,0.684,13.642,67.441,67.441,-56.147,-42.504999999999995
40365,1,1.178,0.931,7.24,64.842,64.842,-51.024,-43.784
40366,1,1.343,1.29,3.414,60.841,60.841,-48.539,-45.125
40367,1,1.343,1.19,4.669,75.048,75.048,-42.104,-37.435
40368,1,1.45,1.103,6.873,74.751,74.751,-39.495,-32.622
40369,1,1.434,1.132,3.669,77.119,77.119,-42.486,-38.817
40370,1,1.495,0.705,6.524,73.982,73.982,-43.222,-36.698
40371,1,1.463,0.89,9.298,71.047,71.047,-46.072,-36.774
40372,1,1.396,0.737,1.398,66.329,66.329,-43.161,-41.763
40373,1,1.284,0.74,-1.772,62.025,62.025,-44.869,-46.641
40374,1,1.141,0.784,-0.683,67.294,67.294,-38.003,-38.686
40375,1,1.417,0.847,-0.916,74.784,74.784,-36.079,-36.995
40376,1,1.323,1.009,5.142,65.383,65.383,-44.624,-39.482
40377,1,1.359,0.966,11.428,79.947,79.947,-44.783,-33.355000000000004
40378,1,1.335,0.973,4.644,66.977,66.977,-39.665,-35.021
40379,1,1.317,1.075,10.596,75.66,75.66,-41.72,-31.124
40380,1,1.425,0.871,8.496,73.215,73.215,-39.934,-31.437999999999995
40381,1,1.282,0.992,-0.526,72.017,72.017,-47.17,-47.696000000000005
40382,1,1.151,1.218,2.733,71.087,71.087,-48.204,-45.471000000000004
40383,1,1.194,1.068,-0.707,74.868,74.868,-41.344,-42.051
40384,1,1.523,0.834,6.411,67.316,67.316,-40.566,-34.155
40385,1,1.435,0.895,5.474,67.93,67.93,-42.656,-37.182
40386,1,1.458,0.742,8.376,68.605,68.605,-46.776,-38.400000000000006
40387,1,1.203,0.845,4.051,72.233,72.233,-43.601,-39.55
40388,1,1.33,0.884,2.715,74.195,74.195,-46.455,-43.739999999999995
40389,1,1.263,0.989,3.924,68.137,68.137,-45.802,-41.878
40390,1,1.135,1.247,8.498,63.288,63.288,-50.629,-42.131
40391,1,1.391,1.131,7.953,60.181,60.181,-52.494,-44.541
40392,1,1.201,1.301,0.438,53.281,53.281,-48.214,-47.775999999999996
40393,1,1.269,0.919,4.424,54.552,54.552,-50.744,-46.32
40394,1,1.277,1.111,4.774,69.373,69.373,-51.921,-47.147
40395,1,1.096,1.111,4.569,63.082,63.082,-51.212,-46.643
40396,1,1.173,0.89,2.572,63.304,63.304,-47.607,-45.035
40397,1,1.124,0.982,4.531,61.274,61.274,-48.055,-43.524
40398,1,1.021,0.844,0.508,62.82,62.82,-43.317,-42.809
40399,1,1.065,0.82,0.186,53.663,53.663,-43.237,-43.051
40400,1,1.301,0.747,0.79,59.478,59.478,-45.781,-44.991
40401,1,1.086,0.757,-0.319,58.591,58.591,-41.049,-41.368
40402,1,1.228,0.85,6.041,59.136,59.136,-45.713,-39.672
40403,1,1.08,0.817,4.188,65.511,65.511,-47.062,-42.873999999999995
40404,1,1.127,0.789,6.424,70.578,70.578,-46.784,-40.36
40405,1,1.179,0.91,5.706,73.16,73.16,-48.18,-42.474
40406,1,1.402,0.927,5.657,67.824,67.824,-50.309,-44.652
40407,1,1.39,0.919,4.55,65.825,65.825,-49.483,-44.933
40408,1,1.301,0.635,3.428,64.68,64.68,-47.525,-44.097
40409,1,1.27,0.988,9.552,62.237,62.237,-51.159,-41.607
40410,1,1.399,1.059,16.097,68.365,68.365,-57.094,-40.997
40411,1,1.35,0.982,12.795,69.218,69.218,-53.333,-40.538
40412,1,1.355,0.79,9.78,63.548,63.548,-45.897,-36.117
40413,1,1.308,0.739,13.08,60.95,60.95,-53.508,-40.428000000000004
40414,1,1.395,0.751,6.778,66.772,66.772,-54.75,-47.972
40415,1,1.438,0.697,5.654,62.051,62.051,-52.343,-46.68900000000001
40416,1,1.323,0.788,7.138,65.491,65.491,-51.55,-44.412
40417,1,1.412,0.751,3.202,64.295,64.295,-48.157,-44.955
40418,1,1.366,1.041,2.117,66.884,66.884,-45.652,-43.535000000000004
40419,1,1.556,0.99,3.052,66.331,66.331,-49.978,-46.926
40420,1,1.319,0.958,-9.107,64.039,64.039,-48.25,-57.357
40421,1,1.497,0.905,-11.984,57.68,57.68,-46.442,-58.426
40422,1,1.507,0.888,-12.53,54.29,54.29,-43.323,-55.853
40423,1,1.42,1.097,-7.414,46.94,46.94,-46.566,-53.980000000000004
40424,1,1.551,0.809,-8.289,58.812,58.812,-46.62,-54.909
40425,1,1.569,0.879,-11.996,57.89,57.89,-40.216,-52.212
40426,1,1.234,0.89,-9.53,58.836,58.836,-39.576,-49.106
40427,1,1.426,0.754,-0.197,57.994,57.994,-52.047,-52.244
40428,1,1.161,0.85,3.326,50.285,50.285,-51.01,-47.684
40429,1,1.152,0.878,1.635,46.656,46.656,-50.262,-48.627
40430,1,1.225,0.918,-1.39,55.755,55.755,-51.807,-53.197
40431,1,1.128,0.779,-1.622,53.996,53.996,-45.898,-47.52
40432,1,1.109,0.855,0.243,52.162,52.162,-51.364,-51.120999999999995
40433,1,1.054,0.676,0.808,51.351,51.351,-52.033,-51.225
40434,1,1.207,0.685,2.544,59.317,59.317,-49.302,-46.758
40435,1,1.092,0.714,3.385,54.983,54.983,-50.4,-47.015
40436,1,1.098,0.884,-2.78,48.661,48.661,-54.138,-56.918
40437,1,1.039,0.743,-2.92,43.848,43.848,-54.287,-57.207
40438,1,1.067,0.88,-1.727,51.38,51.38,-49.426,-51.153
40439,1,1.085,0.786,10.742,54.608,54.608,-56.994,-46.251999999999995
40440,1,1.048,1.02,10.323,56.029,56.029,-61.399,-51.076
40441,1,1.231,0.981,13.05,57.812,57.812,-63.515,-50.465
40442,1,1.207,0.831,-3.037,53.638,53.638,-52.987,-56.024
40443,1,1.219,0.932,-3.585,47.161,47.161,-50.76,-54.345
40444,1,1.463,0.846,4.497,49.889,49.889,-64.01,-59.513000000000005
40445,1,1.04,0.649,-3.881,52.619,52.619,-56.477,-60.358
40446,1,1.21,0.498,-4.924,44.99,44.99,-54.758,-59.682
40447,1,1.18,0.538,0.313,48.502,48.502,-61.689,-61.376
40448,1,1.126,0.561,-3.487,44.705,44.705,-60.041,-63.528
40449,1,1.176,0.803,-2.153,38.645,38.645,-56.875,-59.028
40450,1,1.217,0.775,-2.847,44.566,44.566,-54.439,-57.286
40451,1,1.032,0.66,8.827,44.614,44.614,-63.467,-54.64
40452,1,1.016,0.654,16.216,38.313,38.313,-69.636,-53.419999999999995
40453,1,1.069,0.91,21.709,35.321,35.321,-77.085,-55.37599999999999
40454,1,1.108,0.797,16.641,33.883,33.883,-68.642,-52.001
40455,1,0.96,0.816,26.086,35.809,35.809,-81.157,-55.071
40456,1,1.163,0.929,18.543,30.433,30.433,-76.155,-57.612
40457,1,1.211,0.908,13.7,37.381,37.381,-66.362,-52.66199999999999
40458,1,1.207,0.926,11.278,42.389,42.389,-66.497,-55.219
40459,1,1.414,0.576,15.483,44.109,44.109,-74.5,-59.016999999999996
40460,1,1.201,0.628,9.974,40.745,40.745,-71.613,-61.638999999999996
40461,1,1.227,0.745,10.584,44.561,44.561,-68.975,-58.39099999999999
40462,1,1.284,0.846,10.802,43.252,43.252,-69.109,-58.306999999999995
40463,1,0.988,0.794,13.227,46.915,46.915,-67.181,-53.95399999999999
40464,1,0.9,0.706,11.438,41.502,41.502,-63.046,-51.608
40465,1,0.994,0.697,17.058,47.436,47.436,-62.86,-45.802
40466,1,1.155,0.477,12.774,41.321,41.321,-60.71,-47.936
40467,1,1.173,0.533,15.106,47.637,47.637,-64.811,-49.705000000000005
40468,1,1.283,0.552,12.704,45.933,45.933,-60.8,-48.096
40469,1,1.219,0.478,11.63,45.65,45.65,-60.472,-48.842
40470,1,1.281,0.914,11.753,51.191,51.191,-53.113,-41.36
40471,1,1.369,0.716,6.907,41.621,41.621,-50.745,-43.837999999999994
40472,1,1.237,0.517,14.642,39.521,39.521,-67.22,-52.578
40473,1,1.245,0.636,10.648,41.562,41.562,-57.378,-46.730000000000004
40474,1,1.42,0.596,10.821,43.314,43.314,-55.472,-44.651
40475,1,1.357,0.886,4.511,42.823,42.823,-49.036,-44.525
40476,1,1.245,0.808,1.959,44.374,44.374,-48.801,-46.842
40477,1,1.391,0.661,6.448,43.113,43.113,-59.064,-52.616
40478,1,1.402,0.646,-4.177,41.754,41.754,-53.099,-57.275999999999996
40479,1,0.948,0.557,5.444,43.244,43.244,-59.953,-54.509
40480,1,1.068,0.973,19.041,40.077,40.077,-76.099,-57.05800000000001
40481,1,1.047,0.824,19.908,33.736,33.736,-78.562,-58.653999999999996
40482,1,1.069,0.695,11.344,37.663,37.663,-60.575,-49.231
40483,1,1.203,1.071,18.135,33.291,33.291,-72.353,-54.21799999999999
40484,1,1.132,0.892,21.361,33.892,33.892,-73.811,-52.45
40485,1,1.244,0.565,10.188,34.64,34.64,-60.215,-50.027
40486,1,1.069,0.757,16.019,40.982,40.982,-63.219,-47.2
40487,1,1.172,0.876,18.603,44.156,44.156,-67.128,-48.525
40488,1,1.078,1.068,20.686,50.755,50.755,-64.829,-44.142999999999994
40489,1,1.104,0.729,22.033,47.737,47.737,-69.263,-47.230000000000004
40490,1,1.232,0.993,17.951,46.774,46.774,-63.769,-45.818
40491,1,1.365,0.856,18.824,40.597,40.597,-64.3,-45.476
40492,1,1.311,1.026,11.15,40.547,40.547,-59.126,-47.976
40493,1,1.136,1.006,17.532,35.096,35.096,-58.783,-41.251000000000005
40494,1,1.33,1.034,17.015,42.671,42.671,-62.933,-45.918
40495,1,1.301,0.527,18.685,40.068,40.068,-69.566,-50.881
40496,1,1.317,0.73,19.513,37.241,37.241,-75.476,-55.962999999999994
40497,1,1.241,0.702,18.91,38.3,38.3,-73.656,-54.74600000000001
40498,1,1.262,0.682,19.744,33.55,33.55,-72.244,-52.5
40499,1,1.342,0.979,19.031,34.387,34.387,-70.567,-51.535999999999994
40500,1,1.319,0.692,21.017,31.508,31.508,-78.302,-57.28500000000001
40501,1,1.537,0.729,25.214,28.477,28.477,-81.633,-56.419
40502,1,1.338,0.554,22.218,31.791,31.791,-78.901,-56.68299999999999
40503,1,1.264,0.649,15.746,27.961,27.961,-71.684,-55.937999999999995
40504,1,1.286,0.523,22.975,41.271,41.271,-79.641,-56.666000000000004
40505,1,1.298,0.63,16.347,41.058,41.058,-71.024,-54.677
40506,1,1.56,0.629,18.99,39.995,39.995,-74.227,-55.23700000000001
40507,1,1.426,0.75,18.812,33.104,33.104,-73.077,-54.265
40508,1,1.17,0.99,9.276,33.923,33.923,-59.433,-50.157
40509,1,1.227,0.882,16.969,36.697,36.697,-66.151,-49.181999999999995
40510,1,1.202,0.779,23.817,40.688,40.688,-76.528,-52.711000000000006
40511,1,1.247,0.727,18.028,39.437,39.437,-73.769,-55.74100000000001
40512,1,1.253,0.643,22.045,37.47,37.47,-76.139,-54.093999999999994
40513,1,1.24,0.581,22.471,36.074,36.074,-78.711,-56.239999999999995
40514,1,1.062,0.554,24.272,33.526,33.526,-78.264,-53.992
40515,1,1.275,0.533,18.214,31.421,31.421,-71.725,-53.510999999999996
40516,1,1.225,0.558,12.806,28.781,28.781,-65.602,-52.79600000000001
40517,1,1.212,0.579,15.539,30.775,30.775,-66.533,-50.994
40518,1,1.115,0.69,24.178,30.094,30.094,-77.586,-53.408
40519,1,1.154,0.663,18.879,32.936,32.936,-69.349,-50.47
40520,1,1.413,0.75,20.385,31.334,31.334,-72.165,-51.78
40521,1,1.126,0.559,9.161,28.196,28.196,-67.327,-58.166
40522,1,1.11,0.534,14.27,36.536,36.536,-76.867,-62.59700000000001
40523,1,1.134,0.632,7.71,33.931,33.931,-68.855,-61.145
40524,1,1.081,0.851,2.237,39.75,39.75,-59.953,-57.716
40525,1,1.176,0.976,0.419,36.229,36.229,-60.589,-60.17
40526,1,1.299,0.914,7.925,34.148,34.148,-67.078,-59.153000000000006
40527,1,1.437,0.843,1.861,34.052,34.052,-63.279,-61.418000000000006
40528,1,1.262,0.829,12.545,40.203,40.203,-72.957,-60.41199999999999
40529,1,1.108,0.594,7.794,38.968,38.968,-74.868,-67.074
40530,1,1.305,0.743,0.751,36.8,36.8,-65.533,-64.782
40531,1,1.294,0.477,-3.473,31.679,31.679,-63.214,-66.687
40532,1,1.212,0.479,1.754,34.705,34.705,-66.29,-64.536
40533,1,1.255,0.565,-9.352,34.686,34.686,-53.382,-62.733999999999995
40534,1,1.259,0.551,0.035,34.795,34.795,-63.315,-63.28
40535,1,1.28,0.634,-9.497,33.816,33.816,-53.054,-62.551
40536,1,1.374,0.496,-7.493,36.062,36.062,-57.988,-65.481
40537,1,1.363,0.405,-16.05,39.25,39.25,-46.209,-62.259
40538,1,1.371,0.605,-17.714,41.659,41.659,-43.028,-60.742
40539,1,1.266,0.647,-6.245,39.274,39.274,-52.09,-58.335
40540,1,1.272,0.487,-26.58,35.009,35.009,-33.7,-60.28
40541,1,1.36,0.635,-18.179,41.331,41.331,-37.395,-55.574
40542,1,1.306,0.486,-19.18,41.982,41.982,-40.711,-59.891
40543,1,1.177,0.672,0.913,47.463,47.463,-51.693,-50.78
40544,1,1.1,0.615,1.31,49.618,49.618,-58.186,-56.876
40545,1,1.129,0.509,-5.312,45.21,45.21,-49.22,-54.532
40546,1,1.213,0.527,-2.067,41.76,41.76,-58.928,-60.995
40547,1,0.972,0.686,3.413,39.299,39.299,-59.523,-56.11000000000001
40548,1,1.004,0.7,-6.655,41.398,41.398,-53.63,-60.285000000000004
40549,1,1.083,0.707,-3.139,47.53,47.53,-51.949,-55.088
40550,1,0.935,0.648,-4.284,40.854,40.854,-51.825,-56.109
40551,1,1.038,0.752,-0.69,37.986,37.986,-55.182,-55.872
40552,1,1.169,0.799,-7.039,35.783,35.783,-45.201,-52.24
40553,1,1.073,0.505,-6.091,39.807,39.807,-44.39,-50.481
40554,1,0.863,0.689,-6.235,34.609,34.609,-45.716,-51.951
40555,1,1.068,0.495,-6.24,35.714,35.714,-42.663,-48.903
40556,1,1.055,0.546,-12.803,37.612,37.612,-38.135,-50.938
40557,1,0.964,0.561,-8.843,31.467,31.467,-44.065,-52.908
40558,1,0.968,0.599,-7.35,33.69,33.69,-47.411,-54.761
40559,1,0.9,0.633,-14.711,35.287,35.287,-37.191,-51.902
40560,1,0.954,0.639,-2.885,30.472,30.472,-51.129,-54.013999999999996
40561,1,1.022,0.665,1.854,36.273,36.273,-55.865,-54.011
40562,1,1.154,0.683,-1.775,43.278,43.278,-47.47,-49.245
40563,1,1.029,0.981,2.146,50.192,50.192,-49.239,-47.092999999999996
40564,1,1.003,0.602,-2.69,45.58,45.58,-45.374,-48.064
40565,1,1.089,0.676,2.679,40.316,40.316,-50.374,-47.695
40566,1,0.974,0.664,0.648,38.204,38.204,-51.282,-50.63399999999999
40567,1,1.074,0.504,1.638,33.698,33.698,-49.622,-47.984
40568,1,1.187,0.584,4.585,37.324,37.324,-56.852,-52.266999999999996
40569,1,1.109,0.616,3.323,33.571,33.571,-55.595,-52.272
40570,1,1.012,0.613,0.065,35.947,35.947,-49.425,-49.36
40571,1,0.988,0.835,-8.96,33.447,33.447,-42.118,-51.078
40572,1,1.023,0.606,-2.398,34.088,34.088,-46.925,-49.323
40573,1,0.868,0.794,0.792,40.292,40.292,-52.803,-52.010999999999996
40574,1,1.112,0.708,1.089,44.749,44.749,-51.352,-50.263
40575,1,1.027,0.683,3.211,47.86,47.86,-53.297,-50.086
40576,1,0.981,0.8,1.512,47.03,47.03,-53.11,-51.598
40577,1,0.892,1.009,3.523,50.306,50.306,-54.427,-50.903999999999996
40578,1,1.186,0.88,-4.821,49.57,49.57,-47.95,-52.771
40579,1,1.027,0.959,-2.102,49.77,49.77,-52.85,-54.952
40580,1,1.113,0.643,-1.441,46.841,46.841,-55.514,-56.955000000000005
40581,1,1.181,0.965,-6.434,48.728,48.728,-48.86,-55.294
40582,1,0.908,0.972,-4.909,48.672,48.672,-46.797,-51.705999999999996
40583,1,1.174,0.986,6.695,41.803,41.803,-61.458,-54.763
40584,1,1.319,0.97,8.921,46.597,46.597,-61.684,-52.763
40585,1,1.376,0.749,2.093,46.028,46.028,-58.999,-56.906000000000006
40586,1,1.194,0.586,-4.457,43.181,43.181,-45.706,-50.163000000000004
40587,1,1.345,0.679,-1.331,44.445,44.445,-53.319,-54.650000000000006
40588,1,1.231,0.684,3.012,44.208,44.208,-56.25,-53.238
40589,1,1.21,0.729,2.866,41.946,41.946,-54.445,-51.579
40590,1,1.026,0.675,-4.118,41.241,41.241,-48.75,-52.868
40591,1,1.363,0.642,-4.175,43.607,43.607,-51.257,-55.431999999999995
40592,1,1.301,0.708,-12.868,39.265,39.265,-44.683,-57.551
40593,1,1.071,0.653,-20.912,49.433,49.433,-38.4,-59.312
40594,1,1.136,0.623,-27.112,48.587,48.587,-29.267,-56.379
40595,1,1.55,0.78,-18.611,51.765,51.765,-36.507,-55.117999999999995
40596,1,1.752,0.862,-25.141,51.661,51.661,-39.087,-64.22800000000001
40597,1,1.397,0.631,-24.101,48.25,48.25,-34.451,-58.552
40598,1,1.076,0.78,-22.66,46.957,46.957,-28.336,-50.995999999999995
